SITE_GUBUN,REVIEW_DOC_NO,ANAL_CODE,REVIEW
0,RVD-220113-0024704,ANAL-211104-0151,받아서 조립하고 보니 아기 식탁 로고가 헤진게 와서 남이 반품한게 왔나 싶었습니다생산되면서 생긴 불량같다고 믿고 구매했는데 불편드려 죄송합니다 하고서는 교환응 해준다던지등의 해결방안 없이 1시간 30분 뒤에 구매확정을 해달라기에 기분이 불쾌했습니다친정어머님의 첫 손주 선물임에도 아쉬운 업체의 대응방식이 별점을 가득 채우지는 못했네요
0,RVD-220113-0024703,ANAL-211104-0151,택배 파업으로 인해 배송에 차질이 있었는데 문의글 마다 빠르게 답변도 해주시고 변경된 주소로 바로 발송해 주시고 판매자님 응대 너무 만족합니다카멜색이랑 고민 했는데 색 선택 잘 한것 같아요 실물이 훨씬 이쁘네요 인테리어 해치지 않고 너무 깔끔 합니다 이유식 먹인 후 바로 우유를 먹일수 있어서 너무 좋네요 아이도 잘 앉아 있고 진작 살껄 그랬어요 
0,RVD-220113-0024702,ANAL-211104-0151,아기가 좀 답답해하지만 그럭저럭 좋은
0,RVD-220113-0024701,ANAL-211104-0146,화면에나와있는그림하고 똑같아요
0,RVD-220113-0024700,ANAL-211104-0146,너무 예쁘네요 아이가 너무 좋아해요빠른 배송 만족해요
0,RVD-220113-0024699,ANAL-211104-0146,8개월된 아이 머리쿵 방지를 위해 구입했어요 가볍고 두껍지 않아 아이가 잘 착용해서 좋아요  넘어져도 이제 크게 걱정 없네요  감사합니다
0,RVD-220113-0024698,ANAL-211104-0146,조카 사줬는데 정말 귀엽네요  머리를 잘 보호해줬으면 좋겠네요
0,RVD-220113-0024697,ANAL-211104-0146,아 진짜 너무 귀여워요
0,RVD-220113-0024696,ANAL-211104-0285,7개월 아가라 아직 이르지만 미리 구입했어요
0,RVD-220113-0024695,ANAL-211104-0285,할인된가격으로 너무 잘 구매했습니다
0,RVD-220113-0024694,ANAL-211104-0285,디자인도 실제로 보면 더이뻐요 흡착력이 좋다는 구매평을보고 구매했어요
0,RVD-220113-0024693,ANAL-211104-0285,좋은가격에 잘 샀어요 마땅한걸 못찾다가 이제서야 구매했는데 색갈도 이쁘고 튼튼하고 섬세한 기능 부분도 좋아요  아이도 좋아해서 다행입니다
0,RVD-220113-0024692,ANAL-211104-0043,아이가 본인키를 너무궁금해해서 구매하게 되었는데 덕분에 온가족들이 한번씩 키재기를 해봤네요
0,RVD-220113-0024691,ANAL-211104-0236,재구매사용가마니안뜨고조아요
0,RVD-220113-0024690,ANAL-211104-0236,재구매매트는좋은데고객센터가도통 연결이안되네요
0,RVD-220113-0024689,ANAL-211104-0236,추가로 시공하려 주문했어요두가지 사이즈로 주문했는데 하나가 잘못와서 교환요청 드린상태입니다 빠른대처 감사합니다
0,RVD-220113-0024687,ANAL-211104-0236,걷기시작하고부터 힘조절못하고 뛰어다니길래 복도 깔려고 구매했어요이왕 사는거 디자인 이쁜 아가드로 정했고 후회없는 선택입니다 집이 화사해졌어요
0,RVD-220113-0024686,ANAL-211104-0138,잘 걷기 시작해서 이제는 식탁이나 의자로 주방에 들어오는 걸 막을 수 없었는데 이제야 안심합니다 ㅎㅎ 튼튼하고 설치도 간편해요
0,RVD-220113-0024685,ANAL-211104-0155,아이들이 너무 좋아하네요 자주 하다보니 금방 쓸거 같아요ㅎㅎㅎ
0,RVD-220113-0024684,ANAL-211104-0155,재구매피부가 예민한 25갤  41갤 아이들 잘 쓰고 있어요어떤 제품이든 향이 들어간건 예민하게 반응하는지라   이것도 무향 기본 선택해서 재구매 하며 사용합니다거품 실컷 내주려고 설명 용량보다 한스푼쯤 더 넣었더니 거품부자 됐네요ㅋ아이들 놀기에는 정량대로 하는게 안전해요정량시 거품 유지 시간은 15분20분이여서 목욕시간도 적당합니다
0,RVD-220113-0024683,ANAL-211104-0155,아이가 좋아하긴 하네요 근데 거품은 별로 사진처럼 아니네요
0,RVD-220113-0024682,ANAL-211104-0155,재구매매번 재구매하는 제품이예요 아이가 목욕하는 시간을 제일 좋아해요 구름목욕시간 덕분이예요욕실 가득 향이 퍼지는 것도 정말 좋아요
0,RVD-220113-0024681,ANAL-211104-0155,절쓰게잇근다레츠고우
0,RVD-220113-0024680,ANAL-211104-0155,아이들이 너무 좋아해요  거품 신기하다고  재미있어해요  다음에 또 구매할께요
0,RVD-220113-0024679,ANAL-211104-0155,돌 지난 아이가 있어 베이직으로 사봤네요첫째아이가 오래 쓰던거라 믿고 사요
0,RVD-220113-0024678,ANAL-211104-0155,돌 지난 아이가 있어서 베이직으로 사봤네요첫째아이가 오래 쓰던거라 믿고 사요
0,RVD-220113-0024677,ANAL-211104-0155,좋아요 아이가일단 거품좋아하고 씻기시러하는거 거품해준다고하면 얼렁들어가요ㅎㅎ떨어지면 또사야쥬
0,RVD-220113-0024676,ANAL-211104-0155,통에서부터 예쁜 냄새다 난다고 조아하네요 ㅎ
0,RVD-220113-0024675,ANAL-211104-0155,아이들 방학기간 이걸로 좀 수월해지길
0,RVD-220113-0024674,ANAL-211104-0155,아기 첫 거품목욕으로 사봤어요ㅎㅎ
0,RVD-220113-0024660,ANAL-211104-0116,찍찍이 벨크로에 아기 거는 잠금장치도 따로 있고 엄마손목쪽에 열쇠도 달려있는 디테일에 놀랐어요ㅋㅋㅋ 아직은 걸음마 연습중이라 물건 자체에 장난감인줄 알고 관심일뿐 손목에 달린 거 풀려고만 하네요 음 촉감에 예민한 아이라 걸어다녀도 해줄까 싶긴한데 엄마인 저의 마음안정을 위해 사보았습니다
0,RVD-220113-0024659,ANAL-211104-0126,색감이 이쁘네요 생각보다 묵직해서 아기가 올라가도 흔들리지 않겠어요 아직 14개월 아기라 2단으로 올라가도 세면대가 높지만 사실 목욕시킬때 의자처럼 제가 앉고 있어요
0,RVD-220113-0024658,ANAL-211104-0126,가성비 최고네요 아기도 좋아합니다
0,RVD-220113-0024657,ANAL-211104-0126,젛아요 물때안생기고 19개월 아기가 쓰기 딱젛아용
0,RVD-220113-0024638,ANAL-211104-0112,색상도 맘에들고 예뻐요 실용적일거같아요
0,RVD-220113-0024637,ANAL-211104-0112,너무 잘쓰고잇어요 튼튼해요
0,RVD-220113-0024596,ANAL-211104-0270,아이가 장난감 처럼 가지고 놀면서 연습하기 좋아용
0,RVD-220113-0024595,ANAL-211104-0269,아직 안써봣지만 가격이 너무좋아요
0,RVD-220113-0024593,ANAL-211104-0129,사이즈에 맞게 확장했어요 설치가 쉽습니다
0,RVD-220113-0024592,ANAL-211104-0129,오배송된것때문에 좀 불편한것 빼곤 괜찮아요 20센티 패널이 현관엔 딱이더라구요ㅎ
0,RVD-220113-0024591,ANAL-211104-0136,설치법 너무 간편하구요 첨이라 좀 뻑뻑한데 초딩3학년아들도 잘 엽니당ㅎ 이제 좀  애기의 관심에 벗어나 화장실 환기좀 시키겠어요 ㅠ
0,RVD-220113-0024590,ANAL-211104-0136,문이 부드럽게 잘 열리고 닫혀요 90도 양방향으로 열려서 고정도 되구요 아기 한손으로 안고 열고닫기도 편해요 다른회사꺼 원목 문도 있는데 아가드제품이 훨씬 편합니다 이건 정말 타회사 제품을 써봐야 아는거라 여러모로 비교되네요
0,RVD-220113-0024589,ANAL-211104-0136,아이가 22개월되었는데제가 하는걸 찬찬히 보더니 문을 열어버리네요ㅠㅠ살짝 힘줘도 문이 열리는건 좋은데 아이도 쉽게 열수있어 아쉬워요
0,RVD-220113-0024588,ANAL-211104-0136,튼튼하고 아주 좋슴니다
0,RVD-220113-0024587,ANAL-211104-0136,튼튼하구 좋아요
0,RVD-220113-0024586,ANAL-211104-0129,튼튼하고 좋습니다이
0,RVD-220113-0024585,ANAL-211104-0129,기본형이 있는데 현관에 설치하려고 연장만 샀어요 배송도 잘 오고 잘 설치되서 좋네욥
0,RVD-220113-0024584,ANAL-211104-0136,누르면 부분이 좀 뻑뻑해서 어른이 열기도 힘겹네요ㅎㅎ
0,RVD-220113-0024583,ANAL-211104-0136,사이즈 딱좋고  이제 맘놓고 화장실 갈수있을것같아요ㅠㅠ
0,RVD-220113-0024582,ANAL-211104-0136,초소형 화장실문에 설치했어요 리뷰대로 여닫을때 소리 엄청커요 잘때는 열어놔요 안전문하니 안심되요
0,RVD-220113-0024581,ANAL-211104-0136,오자마자 설치했어요 설치 방법도 쉽고 금방 끝나네요 강아지때문에 설치한건데 아주 만족스럽습니당 저는 좋은데 개님은 싫어하네요
0,RVD-220113-0024580,ANAL-211104-0129,아주좋ㄴ은ㅔ품입니다
0,RVD-220113-0024579,ANAL-211104-0136,아주좋은제품입니다ㅎ
0,RVD-220113-0024578,ANAL-211104-0129,한창 기어다니어 사고치기 좋아하는 둘째때문에 샀어요일단 문고리가 양쪽으로 잡고 열려서 5살 첫째도 못들어오니 좋아요첨엔 좀 뻑뻔한데 계속 사용하면 부드러워져서 잘 열려요
0,RVD-220113-0024577,ANAL-211104-0136,소음도 적고 부드럽게 닫히네요
0,RVD-220113-0024576,ANAL-211104-0136,110정도 되는 곳인데 설명에도 사이즈나와있어서 계산없이 손쉽게 주문했습니다
0,RVD-220113-0024575,ANAL-211104-0136,고양이가 화장실 물 마시러 들어가고 방에 들어가서 물건들을 만지고 떨어뜨려서 주문했네요완전 맘에 들어요
0,RVD-220113-0024574,ANAL-211104-0136,아이들방과 화장실에 고양이들이 들어가서 사고 아닌 사고들을 쳐서 주문했어요완전 맘에 들어요
0,RVD-220113-0024573,ANAL-211104-0053,접착이 잘떨어지는부분이 아쉽지만 폭신해서죠음
0,RVD-220113-0024572,ANAL-211104-0053,로켓배송만큼이나 빠르네요
0,RVD-220113-0024550,ANAL-211104-0152,집에 식탁이 없어서 샀는데 마음에 들어요
0,RVD-220113-0024549,ANAL-211104-0152,휴대용치고 견고한 편입니다 접고 펴기 쉬워서 좋아요
0,RVD-220113-0024548,ANAL-211104-0152,휴대용으로 너무 좋습니다 잘 쓸께요
0,RVD-220113-0024547,ANAL-211104-0152,일단 디자인예뻐서 인테리어 망치지 않아서 맘에 들어요ㅎㅎ 가볍고 의자처럼 앉을수있어서 좋네요 첫째때는 완전 안아서 쓰는제품 썼는데 그것보다는 아가드제품이 훨씬 아기가 편안해하는거 같아요
0,RVD-220113-0024546,ANAL-211104-0152,가벼워서 가지고 나가기도 좋고 간식의자로 사용하게 좋아요
0,RVD-220113-0024545,ANAL-211104-0049,사용전이긴 하지만 만족합니다
0,RVD-220113-0024544,ANAL-211104-0049,댕댕이땜에 주문했는데 색도 이쁘네여
0,RVD-220113-0024543,ANAL-211104-0054,붙이고나니 속이다 시원합니당 ㅎㅎㅎ
0,RVD-220113-0024542,ANAL-211104-0050,귀찮아서 그동안 안해줬는데 이런게 간단할거를나쁜엄마
0,RVD-220113-0024541,ANAL-211104-0049,아이 보호하는데 필수템이에여
0,RVD-220113-0024540,ANAL-211104-0050,아기 보행기에 붙이느라 구매했어요 ㅎㅎㅎ감사합니다
0,RVD-220113-0024539,ANAL-211104-0055,감사합니다 또살게여
0,RVD-220113-0024538,ANAL-211104-0049,잘 설치하고 사용하고 있습니다
0,RVD-220113-0024537,ALL,딱맞고 좋아요
0,RVD-220113-0024536,ANAL-211104-0048,테스트로 초소형 한개만 구입해봤는데 얇고 튼튼하니 좋네요 테이프도 들어있었어요
0,RVD-220113-0024535,ALL,재구매색상 사이즈도 괜찮고 무엇보다 안전해보여서 좋네요
0,RVD-220113-0024534,ANAL-211104-0049,재구매색상 사이즈 괜찮고 무엇보다 아기가 안전할것 같아 만족해요
0,RVD-220113-0024533,ANAL-211104-0049,배송도 빠르고 좋아요
0,RVD-220113-0024532,ANAL-211104-0054,배송도 빠르고 좋아요
0,RVD-220113-0024531,ALL,잘 사용하고 있습니다
0,RVD-220113-0024530,ANAL-211104-0050,재구매선반 모서리 보호하려고 샀어요
0,RVD-220113-0024529,ALL,배송빠르고 좋아요아기가 활동영역이 커지면서 모서리가 눈에 많이 거슬렸는데 붙여놓고나니 마음이 한결 편안해졌어요
0,RVD-220113-0024528,ANAL-211104-0049,배송빠르고 좋아요
0,RVD-220113-0024527,ALL,빠르게 잘 받았습니다
0,RVD-220113-0024526,ANAL-211104-0049,빠르게 잘 받았습니다
0,RVD-220113-0024525,ANAL-211104-0109,머리감기기 훨씬 쉬워졌어요 ㅎㅎ
0,RVD-220113-0024524,ANAL-211104-0109,생각보다 견고해서 물이 잘 안흘러요
0,RVD-220113-0024523,ANAL-211104-0109,이걸 왜 이제 샀나 싶어요 ㅠ 가격이 저렴해서 고무 같은 재질일까봐 걱정했는데 생각보다 신축성이 좋고 가볍고 소프트해요 자국은 해어밴드해도 남으니까 그냥 머리 딱 감기고 빼면 자국도 안남아요 강추입니다
0,RVD-220113-0024522,ANAL-211104-0110,6개월땐 컸는데 9개월 다되어가는 시점에는 딱 맞네요 잘쓰고 있어요
0,RVD-220113-0024501,ANAL-211104-0259,잘받았어요 배송 빠르고 좋아영
0,RVD-220113-0024500,ANAL-211104-0259,결로방지 잘되요 짱짱
0,RVD-220113-0024499,ANAL-211104-0259,효과가 좋기를 바랍니다
1,RVD-220113-0006508,ANAL-211104-0146,6개월 정도 되는 조카 선물로 해줬어요좋아하네요
1,RVD-220113-0006289,ANAL-211104-0263,만족해요
1,RVD-220113-0004335,ANAL-211104-0252,너무만족하고 잘씁니다 사람쌀통옆에 잇어서 가끔 헷갈려서 뚜껑 열기도해요 ㅋㅋㅋ 냄새 1도 안날만큼 밀폐 너무 잘해줘요 위에 보관통따로잇어서 작은 간식파우치들 넣어놓기 좋아요2kg짜리 사서 넣어놓으면 한 25 정도 차는거같아요 그래도 많이는 안넣어놓고잇어요 잘쓰고잇습니다 ㅎㅎ
1,RVD-220113-0004306,ANAL-211104-0064,모서리가뾰족해서안전을위해편리하게설치
1,RVD-220113-0004287,ANAL-211104-0152,접고펴고쉽네요집에는 아기의자가 있는데친정집 갈때마다 들고가기 귀찮아서친정집에 둘려고 하나 더 샀어요집에있는건 인스타에서 유명한 아기의자에가격도있는데 접고펴고도 안되고 생각보다 아기가편해하지 않아서 잘못삿나 싶더라구요그런데 이건 일단 저희엄마도 쉽게 접고펴고 하기 쉽게되어있어서좋고 자리차지 안해서 좋네요 안전이 제일 중요한데조리원에서 선물받았던 휴대용 아기의자는 힘이없어서애기가 앉았다가 앞으로 쏠려서 쿵 다칠뻔해서가슴을 쓸어내린적이 있어서 바로 버렸는데이건 튼튼해서 앞으로 넘어지거나 다치진 않을꺼같아요하지만 의자부분이 아기가 앉아있을때 옆으로 살짝들어 자리를옮기려했는데 조금씩 접히네요제가 딱 고정을 못한건지 잘접을수있게 되어있어서그런건지는 모르겠지만 일단 아기의자 앉히기 전에 자리는고정해놔야겠어요 앉아있을땐 자리 옮기진 않는걸로식판판도 조금 더 넓었으면 하는 아쉬움은 있어요아기식판 조금 큰거는 못올리겠더라구요그래도 튼튼해보이니 이가격에 잘산것같네요색상도 흰색이라서 깔끔하고 좋습니다
1,RVD-220113-0001984,ANAL-211104-0031,층간소음식탁의자 끌리는소리 방지용으로 최고모든의자 사용가능칼집이 나 있어서의자에 끼우기만하면 소음끝완전 좋은상품
1,RVD-220113-0001976,ANAL-211104-0155,피부에바로트러블이났어요간지럽고 부풀어 오르고 왜 이러는 걸까요 ㅜㅠ 사용 중지했어요 아빠랑 아기랑 같이 목욕하는데 아이는 괜찮은데 아빠가 그러네요 무슨 성분 때문인지 궁금해요한번도 이런적 없었는데ㅜㅜ
1,RVD-220113-0001960,ANAL-211104-0055,식탁이 대리석이라 아기에게 위험해보여서 구매했어요두툼하고 적당히 폭신해요 모서리 부분에 붙여놓았는데 안심이 됩니다아기가 몇번 박았는데 아주 안전하네요
1,RVD-220113-0001905,ANAL-211104-0023,진작살껄그랬나봐요소음방지굿굿독박육아를 하다보니 아기용품 생활용품 쇼핑으로위안을 삼고 있는 아기 맘 솔직후기 예요 사용방법1 부착면의 먼지와 이물질들을 완전히 제거 후 건조시켜주세요2 부착면에 맞추어 부착한 후 강하게 눌러주세요3 의자와 밑부분에 중량이 균등하게 실리도록 다리마다 끼워주세요 층간소음 걱정 안해도 되요 밀고 당기는게 아주 스므스 해요전에 쓰던건 다소에서 산건데 그냥 잡아당기면 소리가 나서 층간소음 안나게 하려고 되도록 의자를 들어서 사용했거든진작 살껄 그랬어요  식탁 다리 색이 금색인데 아주 잘 어울려요 사이즈 체크 잘하셔야 되요줄자로 분명 쟀는데 으잉 왜 크지ㅋㅋㅋㅋㅋ커도 너무 커서 교환해야겠네 하다가 한번 끼어보자 했는데어차피 의자 당기고 밀기만 하면 되니깐 그냥 쓰려구요다음에 사게되면 사이즈 맞게 살꺼예요주의사항화기에 주의하세요아이들이 제품을 입에 넣거나 가지고 놀지 못하도록 주의해주세요바닥에 기름기나 물이 많은 장소에는 사용하지 마세요직사광선을 피해 보관하세요도움이 되셨다면 도움이 돼요 버튼 한번 눌러주세요행복한 쇼핑하세요
1,RVD-220113-0001219,ANAL-211104-0050,좋네요티비방 가드용로 구매했는데견고해서 맘에 들어요 잘 안 떨어지고 안전합니다
0,RVD-220112-0043254,ANAL-211104-0190,바구니랑 뚜껑이 잘 맞네요이케아 트롤리에 넣어서 사용하려고 샀는데 크기가 잘 맞네요
0,RVD-220112-0043253,ANAL-211104-0185,생각보다 깔끔하고 튼튼해요 딸아이방에 두니 좋네요
0,RVD-220112-0043240,ANAL-211104-0191,박 니랑 뚜껑이랑 딱 맞지가 않네요뚜껑 대나무도 좀 깨져있고요
0,RVD-220112-0043238,ANAL-211104-0160,걸이형 부분에 기스가 나서왔네요 사용시 보이지 않는 부분이라 그냥 설치했어요그리고 생각보다 걸었을때 견고하진 않은거같지만 디자인은 예뻐요
0,RVD-220112-0043228,ANAL-211104-0159,배송 빠르고 조립 편리하고 실용성 디자인 모두 만족합니다
0,RVD-220112-0043227,ANAL-211104-0159,이쁘고 좋아요 다만 포장뜯을때 통이 겹쳐서 오는데 빼느라 애먹었습니다ㅠ
0,RVD-220112-0043226,ANAL-211104-0159,너무 깔끔하고 편리해요  제가 원했던 디자인입니다
0,RVD-220112-0025274,ANAL-211104-0275,작다는 말이 무슨 얘긴가했더니앞뒤세로 길이가 짧네요ㅎ시트가 변기 도자기 끝까지 감싸지 못해서 조금 보기 그렇지만 그냥 쓰기로했어요ㅎ
0,RVD-220112-0025273,ANAL-211104-0275,저렴하게 잘샀어요 색감도 맘에들어요
0,RVD-220112-0025272,ANAL-211104-0066,신생아한테는 필수인것 같아요 ㅋㅋ
0,RVD-220112-0025271,ANAL-211104-0066,배송도 빠르고 아기 손톱 손질할때 넘 좋아요
0,RVD-220112-0025270,ANAL-211104-0066,애기두쓰고 어른두쓰고 같이쓸수있어서 좋네요위험하지두않구요
0,RVD-220112-0025269,ANAL-211104-0066,아기 가위로만 자르다가자른손톱에 자꾸 긁혀서 샀는데좋네요
0,RVD-220112-0025268,ANAL-211104-0066,좋아요 가위가무서웠는데 이건 덜무서워요
0,RVD-220112-0025267,ANAL-211104-0066,네 아주 잘돠여 쇼쇼
0,RVD-220112-0025266,ANAL-211104-0087,애기한테 좋아요 너무 잘 샀어요
0,RVD-220112-0025265,ANAL-211104-0087,아기가 키가 크면서 가스렌지까지 손이 닿아 급하게 주문했어요 빠른 배송 좋았고 상품도 만족합니다
0,RVD-220112-0025264,ANAL-211104-0087,설치가 조금 복잡해서 ㅎㅎ 아직바로못했어요ㅎㅎ튼튼허요 
0,RVD-220112-0025263,ANAL-211104-0087,아직 사용전이지만 잘쓸께요ㅎㅎ
0,RVD-220112-0025262,ANAL-211104-0258,지인 출산 선물로 사줬는데 맘에 들어하네요
0,RVD-220112-0025261,ANAL-211104-0154,앙증맞고 푹신하니 좋아요
0,RVD-220112-0025260,ANAL-211104-0154,바람도 슉슉 금방 차고 외출할때 편해요 다만 바람 넣는것보다 빼는게 조금 더 오래걸리네요ㅋㅋ
0,RVD-220112-0025259,ANAL-211104-0154,사진 찍을 때 사용하규 있어요ㅋㅋㅋ
0,RVD-220112-0025258,ANAL-211104-0154,허리를 못가누는 100일 아기가 잠깐잠깐 앉기에도 허리에 무리가 안가고 너무 좋아요에시앙의자도 있고 마마스앤파파스 스너그 의자도 있고 의자는 종류별로 다 있는거 같은데 휴대하기도 편하고 제일인거 같아요
0,RVD-220112-0025257,ANAL-211104-0154,너무 예뻐요 바람 넣은 상태로 한달넘게 뒀는데 바람 빠짐도 없구 좋네요
0,RVD-220112-0025256,ANAL-211104-0154,재구매자꾸바람이 서서히 빠지는데 그냥 쓰려구요지금 3번이상 교환받았는데 다 그래요 원래 그런가봐요
0,RVD-220112-0025255,ANAL-211104-0154,귀여워요 프린팅부분이 불량인데 그냥 쓸려구요
0,RVD-220112-0025254,ANAL-211104-0154,제품 교환을 두번이나 받았아요 다시 받은 제품도 밑판에 미세 찢김 있는데 터지는거 아닌가 같아서 그냥 써요 가격대비 겸고함이 떨어지네요
0,RVD-220112-0025253,ANAL-211104-0154,애기 태어나면 쓰려고 모셔두고있습니다얼른써보고싶어여 믿고살수있는제품이죠ㅎㅎ
0,RVD-220112-0025252,ANAL-211104-0154,아기가 편하게 앉아있어요
0,RVD-220112-0025251,ANAL-211104-0154,디자인도이쁘고 ㅎㅎ 아기가 잘 앉아잇어요 식당갈때도 들고가는데 편리하고 좋아요
0,RVD-220112-0025250,ANAL-211104-0154,디자인도 이쁘고 사용하기도 편리하네요
0,RVD-220112-0025249,ANAL-211104-0154,몸전체를 잘받쳐주고 내장펌프가있어서 불기도편해요 아이가 손잡이로도 잘사용하고있어요 휴대도편하고 여러모로 강추입니다
0,RVD-220112-0025248,ANAL-211104-0154,제가 산 다음에 핫딜떠서 마음이 아프지만 의자와 디자인은 마음에들어요
0,RVD-220112-0025247,ANAL-211104-0154,푹신북신 너무좋아요
0,RVD-220112-0025246,ANAL-211104-0154,너무이뻐요아가도거부없이 잘 앉아있네요
0,RVD-220112-0025245,ANAL-211104-0154,귀엽고 이쁘네용 ㅋㅋ
0,RVD-220112-0025244,ANAL-211104-0154,귀엽고 푹신하고 바람넣기 편하구 정말 너무 대만족입니다 아가드 돗투돗 콜라보 화이팅입니다
0,RVD-220112-0025243,ANAL-211104-0154,불량이와서 한번 교환하긴했지만 나름 만족해요그런데 자꾸 바람이 조금씩 빠지네요ㅠ 구멍난데도 없는데그래도 이뻐요
0,RVD-220112-0025242,ANAL-211104-0081,애기한테 좋아요 너무 잘 샀어요
0,RVD-220112-0025241,ANAL-211104-0081,아기들 때문에 구매해서 잘 쓰고 있어요
0,RVD-220112-0025240,ANAL-211104-0081,아기땜에 불안해서 종류별로 구매해봤습니다
0,RVD-220112-0025239,ANAL-211104-0081,아기때문에 불안했는데 든든하네요
0,RVD-220112-0025238,ANAL-211104-0081,종류별로 써보고 더 사려구요
0,RVD-220112-0025237,ANAL-211104-0082,아주 유용하게 잘 쓰고 있어요
0,RVD-220112-0025236,ANAL-211104-0082,아기가 문을 잘 못열어요
0,RVD-220112-0025235,ANAL-211104-0082,안전문을 달까 문열림방지를 달까 고민했었는데 제선택이 맞았다싶어요저희에겐 너무 편하고 간단하지만 아이는 문을 열지 못해서요
0,RVD-220112-0025234,ANAL-211104-0082,애들이 못들어와서 너무 너무 너무 좋아요 ㅋㅋ
0,RVD-220112-0025233,ANAL-211104-0082,필요했는데 감사합니다
0,RVD-220112-0025232,ANAL-211104-0235,생각보다 거칠고 딱딱하네요그렇지만 색상이 밝아서 그런가 아기가 좋아해요기존에 깔아놨던 범퍼쿠션보다 안정감 있어요걸려서 넘어지지않아요
0,RVD-220112-0025231,ANAL-211104-0153,생각했던거보다좋아요바람빵빵하게하면튼튼하구욥맘에들어용
0,RVD-220112-0025230,ANAL-211104-0153,폭신하고 넘 좋아요
0,RVD-220112-0025229,ANAL-211104-0153,화면이랑 똑같고 이뻐요
0,RVD-220112-0025228,ANAL-211104-0072,백일촬영하고 잘 밀었어요 ㅋㅋ
0,RVD-220112-0025227,ANAL-211104-0072,아직사용전이라별점3좋을꺼같아요
0,RVD-220112-0025226,ANAL-211104-0072,애기 옆머리 짜를려고 샀는데 소음도 적도 맘에들어요
0,RVD-220112-0025225,ANAL-211104-0151,깔끔하고 이뻐요
0,RVD-220112-0025224,ANAL-211104-0151,5개월된 아가 잘앉아있어요 이유식 시작하려고 삿는데 잘 산거같아요
0,RVD-220112-0025223,ANAL-211104-0130,아기가 하도 화장실에 쳐들어와서 설치했네용마감도 디자인도 굿굿
0,RVD-220112-0025222,ANAL-211104-0130,안전문 2개  추가 패널2개씩 주문했는데 1개씩만 와서 문의했더니 각각 포장되어 나가서 그렇다더니 결국은 누락배송이였네요 무튼 잘받앗습니다  문의를 했을때 대처가 아쉽네요
0,RVD-220112-0025221,ANAL-211104-0237,두께감도 좋고 마음에 들어요
0,RVD-220112-0025220,ANAL-211104-0146,너무 귀여워요 더 빨리 사줄껄 그랬어요 잘 쓰겠습니다
0,RVD-220112-0025219,ANAL-211104-0146,일단 너무 귀엽고ㅎ 유용하게 사용했네요
0,RVD-220112-0025218,ANAL-211104-0285,아직 써보진 않았는데 세일해서 잘 샀어요
0,RVD-220112-0025217,ANAL-211104-0285,아주아주 만족합니더
0,RVD-220112-0025216,ANAL-211104-0285,배송도 빠르고 좋아요
0,RVD-220112-0025215,ANAL-211104-0285,색감도 디자인도 너무 예쁘네요 ㅋㅋ 아직 아기가 어려 사용을 못하지만 얼른 개봉해서 쓰고 싶어요 좋은 가격에 감사해요 
0,RVD-220112-0025214,ANAL-211104-0285,좋은가격에 잘 샀어요 색감도 이쁘고 크기도 좋아서 잘 쓰고 있어요
0,RVD-220112-0025213,ANAL-211104-0285,저렴하게 잘 샀어요
0,RVD-220112-0025212,ANAL-211104-0285,저렴하게 잘 구매한거같아요
0,RVD-220112-0025211,ANAL-211104-0309,아기가 관심있어하고 좋아하네요
0,RVD-220112-0025210,ANAL-211104-0284,너무너무 편안하고 아이들이 못 잡아뜯어서 좋아요
0,RVD-220112-0025209,ANAL-211104-0284,너무너무 부드럽고 편안하고 아이들이 못 잡아뜯어서 좋아요
0,RVD-220112-0025208,ANAL-211104-0043,아기 돌 선물로 했는데 만족합니다
0,RVD-220112-0025207,ANAL-211104-0128,미끄럼방지도있고 통풍도 잘되고 맘에들어요
0,RVD-220112-0025206,ANAL-211104-0256,좀더 넓으면 좋겠지만 잘쓰고 있어요진작살걸
0,RVD-220112-0025205,ANAL-211104-0236,아기가 아기침대 가드를 뚫고 낙상하는 사고가 생겨서 침대 밑에 깔아두려고 샀어요  하나 사서 가위로 잘라서 두겹으로 해두었더니 떨어져도 괜찮을 것 같네요
0,RVD-220112-0025203,ANAL-211104-0236,너무너무 푹신하고 편안하고 아이들이 막뛰어다니고 좋아요
0,RVD-220112-0025202,ANAL-211104-0138,설치 힘들었는데 해놓고나니 좋아요
0,RVD-220112-0025201,ANAL-211104-0138,튼튼하고 한달이 지나도 아무 변화없이 잘 사용하고 있어요
0,RVD-220112-0025200,ANAL-211104-0138,튼튼하고 좋네요 다음에 주방에 ㄱ 자형 하나더 사서 달아야겠어요
0,RVD-220112-0025199,ANAL-211104-0155,너무좋아요 거품도 잘나고 아기도 좋아하구요 강추합니다
0,RVD-220112-0025198,ANAL-211104-0155,향이 자극적이지 않고 은은한게 너무 좋고거품도 잘나서 아이가 좋아해요
0,RVD-220112-0025197,ANAL-211104-0155,저렴하게 잘 샀어요 배송도 빠르고 만족합니다
0,RVD-220112-0025196,ANAL-211104-0155,거품 하나도 안나고 너무 낚여서 당황스럽네요 이런거 팔지마세요
0,RVD-220112-0025195,ANAL-211104-0155,아이가 무척 좋아합니다 향기도 괜찮구요
